season_id,Season_Year,athlete_id,Full_Name,Nickname,Jersey_Number,Position,Height,Weight,Team_ID,Team_Name,Team_Acronym,played_matches,played_minutes,total_points,lost_points,tried_points,total_points_percentage,two_points,lost_two_points,tried_two_points,total_two_points_percentage,three_points,lost_three_points,tried_three_points,total_three_points_percentage,free_throw_points,lost_free_throw_points,tried_free_throw_points,free_throws_percentage,dunk_points,lost_dunk_points,tried_dunk_points,total_dunk_points_percentage,tap_points,lost_tap_points,tried_tap_points,total_tap_points_percentage,total_rebounds,offensive_rebounds,defensive_rebounds,steals,total_assists,total_throws,tried_throws,correct_throws,wrong_throws,total_throws_percentage,two_points_throws_total,correct_two_points_throws,wrong_two_points_throws,total_two_points_throws_percentage,three_points_throws_total,correct_three_points_throws,wrong_three_points_throws,total_three_points_throws_percentage,total_free_throws,correct_free_throws,wrong_free_throws,total_free_throws_percentage,total_of_dunks,correct_dunks,wrong_dunks,total_of_dunks_percentage,total_of_taps,correct_taps,wrong_taps,total_of_taps_percentage,total_of_rebound_shots,correct_rebound_shots,total_of_rebound_shots_missed,total_of_rebound_shots_percentage,offensive_fouls,disqualifying_fouls,technical_fouls,unsportsmanlike_fouls,commited_fouls,received_fouls,total_fouls,total_of_violations,twenty_four_seconds_violations,eight_seconds_violations,five_seconds_violations,three_seconds_violations,conducting_violations,field_back_violations,interception_violations,out_field_violations,walk_violations,total_of_blocks,total_of_errors,double_double_total,triple_double_total,bench_points,efficiency,plus_minus,turnovers,CREATE_USER,CREATE_TS,UPDATE_USER,UPDATE_TS,League_ID,League_Name
71,2022,12738,Tulio Henrique da Silva,Túlio da Silva,7,5,2.03,98,285,São Paulo Futebol Clube,SAO,3,66.5335,37,12,49,0.7551,20,6,26,0.7692,12,6,18,0.6667,5,0,5,1,2,2,4,1,0,0,0,NaN,14,3,11,1,2,24,24,19,5,0.7917,13,10,3,0.7692,6,4,2,0.6667,5,5,0,1,2,1,1,0.5,0,0,0,NaN,0,0,0,NaN,1,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,60,7,3,root,2023-01-21 14:01:49.0,root,2023-01-21 14:01:49.0,2,Copa Super 8
71,2022,12742,Lucas Saul Siewert,Siewert,25,5,2.08,92,285,São Paulo Futebol Clube,SAO,2,34.0835,18,12,30,0.6,6,0,6,1,12,12,24,0.5,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,2,0,2,2,0,11,11,7,4,0.6364,3,3,0,1,8,4,4,0.5,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,-3,0,root,2023-01-21 14:14:48.0,root,2023-01-21 14:14:48.0,2,Copa Super 8
71,2022,12750,Lucas Wayne Martinez,Martinez,25,4,NaN,NaN,2,Flamengo,FLA,5,84.5834,22,39,61,0.3607,4,2,6,0.6667,12,36,48,0.25,6,1,7,0.8571,0,0,0,NaN,0,0,0,NaN,17,1,16,6,5,26,26,12,14,0.4615,3,2,1,0.6667,16,4,12,0.25,7,6,1,0.8571,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,5,9,5,0,0,0,0,0,0,0,0,0,0,1,4,0,0,13,33,5,4,root,2023-01-13 15:47:54.0,root,2023-01-13 15:47:54.0,2,Copa Super 8
71,2022,12758,Igor de Jesus Andrade,Jesus,16,2,1.92,84,285,São Paulo Futebol Clube,SAO,1,1.5333,0,2,2,0,0,2,2,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,root,2023-01-13 15:57:37.0,root,2023-01-13 15:57:37.0,2,Copa Super 8
71,2022,12766,Santiago Nicolás Scala,Scala,6,4,1.87,NaN,14,Franca,FRA,3,99.5163,48,53,101,0.4752,14,8,22,0.6364,24,45,69,0.3478,10,0,10,1,0,0,0,NaN,0,0,0,NaN,7,1,6,0,8,44,44,25,19,0.5682,11,7,4,0.6364,23,8,15,0.3478,10,10,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,2,6,11,6,4,0,0,0,0,4,0,0,0,4,0,4,0,0,18,36,33,8,root,2023-01-13 15:51:08.0,root,2023-01-13 15:51:08.0,2,Copa Super 8
71,2022,12767,Trevor Crosby Gaskins,Gaskins,2,4,1.88,NaN,278,UNIFACISA,UFC,1,32.2667,17,22,39,0.4359,14,12,26,0.5385,0,9,9,0,3,1,4,0.75,0,0,0,NaN,0,0,0,NaN,7,3,4,0,2,20,20,10,10,0.5,13,7,6,0.5385,3,0,3,0,4,3,1,0.75,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,-1,0,root,2023-01-13 15:49:44.0,root,2023-01-13 15:49:44.0,2,Copa Super 8
71,2022,12768,Vitor Luiz Faverani Tatsch,Faverani,31,3,2.11,NaN,2,Flamengo,FLA,2,29.1166,5,13,18,0.2778,2,4,6,0.3333,3,9,12,0.25,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,4,0,4,0,0,7,7,2,5,0.2857,3,1,2,0.3333,4,1,3,0.25,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,4,1,4,3,2,0,0,0,1,0,0,0,1,1,3,0,0,0,-1,-4,6,root,2023-01-13 15:47:41.0,root,2023-01-13 15:47:41.0,2,Copa Super 8
71,2022,12769,Brandon Lamar Robinson,Robinson,15,2,1.92,NaN,2,Flamengo,FLA,2,57.4167,21,36,57,0.3684,12,8,20,0.6,6,27,33,0.1818,3,1,4,0.75,0,0,0,NaN,0,0,0,NaN,13,2,11,0,4,25,25,11,14,0.44,10,6,4,0.6,11,2,9,0.1818,4,3,1,0.75,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,7,8,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,-22,4,root,2023-01-13 15:47:41.0,root,2023-01-13 15:47:41.0,2,Copa Super 8
71,2022,12770,Darquavis Lamar Tucker,Dar Tucker,88,4,1.91,NaN,2,Flamengo,FLA,2,49.55,28,31,59,0.4746,20,12,32,625,6,15,21,0.2857,2,4,6,0.3333,4,0,4,2,0,0,0,NaN,10,4,6,4,1,29,29,14,15,0.4828,16,10,6,625,7,2,5,0.2857,6,2,4,0.3333,2,2,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,14,0,root,2023-01-13 15:47:47.0,root,2023-01-13 15:47:47.0,2,Copa Super 8
71,2022,12771,Facundo Corvalán,Corvalán,77,1,1.88,NaN,16,Minas,MIN,3,35.1834,11,21,32,0.3438,2,6,8,0.25,9,15,24,375,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,1,0,1,1,2,12,12,4,8,0.3333,4,1,3,0.25,8,3,5,375,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,6,4,1,root,2023-01-13 15:49:51.0,root,2023-01-13 15:49:51.0,2,Copa Super 8
71,2022,12833,Vitor da Silva Brandão,Vitinho,14,2,1.86,86,285,São Paulo Futebol Clube,SAO,1,2.8333,0,3,3,0,0,0,0,NaN,0,3,3,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,1,1,0,1,0,0,0,0,NaN,1,0,1,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,root,2023-01-13 15:57:34.0,root,2023-01-13 15:57:34.0,2,Copa Super 8
71,2022,12840,Agapy Samoel de Melo Santos,Agapy,33,5,2.03,85,18,Pinheiros,PIN,1,0.7834,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,root,2023-01-21 15:12:16.0,root,2023-01-21 15:12:16.0,2,Copa Super 8
71,2022,12873,João Paulo Machini Costa,Machini,1,1,1.65,69,14,Franca,FRA,1,1.4166,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,1,0,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,root,2023-01-21 19:40:18.0,root,2023-01-21 19:40:18.0,2,Copa Super 8
71,2022,12920,Tavario Earnest Ptristian Miller,Miller,17,3,2.03,NaN,16,Minas,MIN,1,21.5833,3,8,11,0.2727,2,4,6,0.3333,0,3,3,0,1,1,2,0.5,0,0,0,NaN,0,0,0,NaN,4,3,1,0,1,6,6,2,4,0.3333,3,1,2,0.3333,1,0,1,0,2,1,1,0.5,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,1,0,0,0,3,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,-4,2,root,2023-01-13 15:57:59.0,root,2023-01-13 15:57:59.0,2,Copa Super 8
71,2022,12923,Ramiro Alejo Montes Cardozo,Alejo,11,4,1.91,NaN,210,Caxias do Sul,CAX,2,55.9167,21,27,48,0.4375,6,6,12,0.5,12,21,33,0.3636,3,0,3,1,0,0,0,NaN,0,0,0,NaN,4,1,3,0,2,20,20,10,10,0.5,6,3,3,0.5,11,4,7,0.3636,3,3,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,2,3,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,16,15,-16,2,root,2023-01-13 15:51:09.0,root,2023-01-13 15:51:09.0,2,Copa Super 8
71,2022,12981,Gabriel de Andrade Landeira,Landeira,4,1,1.97,NaN,279,Corinthians,COR,2,15.5834,0,7,7,0,0,4,4,0,0,3,3,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,5,1,4,0,2,3,3,0,3,0,2,0,2,0,1,0,1,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,5,1,root,2023-01-23 22:33:50.0,root,2023-01-23 22:33:50.0,2,Copa Super 8
71,2022,13120,Gustavo Nicolas Aguirre,Aguirre,7,1,1.91,88,2,Flamengo,FLA,3,42133,0,20,20,0,0,2,2,0,0,18,18,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,5,2,3,4,0,7,7,0,7,0,1,0,1,0,6,0,6,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-25,1,root,2023-01-22 17:09:18.0,root,2023-01-22 17:09:18.0,2,Copa Super 8
71,2022,13121,Jose Ignacio Vildoza,Vildoza,11,1,1.91,92,2,Flamengo,FLA,3,96.4163,57,51,108,0.5278,24,24,48,0.5,27,24,51,0.5294,6,3,9,0.6667,0,0,0,NaN,0,0,0,NaN,23,1,22,4,13,50,50,27,23,0.54,24,12,12,0.5,17,9,8,0.5294,9,6,3,0.6667,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,6,11,6,1,0,0,0,0,1,0,0,0,1,1,6,0,0,0,68,4,7,root,2023-01-22 17:01:48.0,root,2023-01-22 17:01:48.0,2,Copa Super 8
71,2022,13122,Martin Nicolas Cuello,Cuello,44,3,2.01,95,2,Flamengo,FLA,3,94.8659,34,59,93,0.3656,14,18,32,0.4375,15,39,54,0.2778,5,2,7,0.7143,0,0,0,NaN,0,0,0,NaN,9,4,5,2,7,41,41,17,24,0.4146,16,7,9,0.4375,18,5,13,0.2778,7,5,2,0.7143,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,-6,4,root,2023-01-22 17:01:48.0,root,2023-01-22 17:01:48.0,2,Copa Super 8
71,2022,13124,Jonathan Ezequiel Machuca,Machuca,8,1,2.02,100,13,Bauru,BAU,1,24.3494,6,12,18,0.3333,0,0,0,NaN,6,12,18,0.3333,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,1,0,1,2,3,6,6,2,4,0.3333,0,0,0,NaN,6,2,4,0.3333,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-21,1,root,2023-01-21 18:01:38.0,root,2023-01-21 18:01:38.0,2,Copa Super 8
71,2022,13132,Davaunta Latra'e Thomas,Thomas,NaN,3,1.84,78,279,Corinthians,COR,2,70.0174,45,43,88,0.5114,20,14,34,0.5882,6,24,30,0.2,19,5,24,0.7917,2,0,2,2,0,0,0,NaN,8,0,8,2,6,51,51,31,20,0.6078,17,10,7,0.5882,10,2,8,0.2,24,19,5,0.7917,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,1,0,4,16,4,1,0,0,0,0,1,0,0,0,1,2,6,0,0,0,36,-4,7,root,2023-01-23 22:01:19.0,root,2023-01-23 22:01:19.0,2,Copa Super 8
71,2022,13136,Emmitt Dwight Holt,Holt,15,5,NaN,NaN,13,Bauru,BAU,1,15.3164,4,13,17,0.2353,2,4,6,0.3333,0,9,9,0,2,0,2,1,0,0,0,NaN,0,0,0,NaN,3,1,2,0,0,8,8,3,5,375,3,1,2,0.3333,3,0,3,0,2,2,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,-9,1,root,2023-01-21 18:15:28.0,root,2023-01-21 18:15:28.0,2,Copa Super 8
41,2017,78,Guilherme Giovannoni,Giovannoni,12,5,2.04,105,46,NBB Brasil,BRA,1,14.0833,15,7,22,0.6818,12,4,16,0.75,3,3,6,0.5,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,7,2,5,1,1,10,10,7,3,0.7,8,6,2,0.75,2,1,1,0.5,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,-2,3,root,2022-07-14 12:29:13.0,root,2022-07-14 12:29:13.0,3,Jogo das Estrelas
41,2017,134,José Roberto Nardi Duarte,Betinho,26,2,1.95,95,46,NBB Brasil,BRA,1,12.7667,0,12,12,0,0,0,0,NaN,0,12,12,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,1,0,1,1,3,4,4,0,4,0,0,0,0,NaN,4,0,4,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-6,1,root,2022-07-14 12:29:28.0,root,2022-07-14 12:29:28.0,3,Jogo das Estrelas
41,2017,137,Shamell Jermaine Stallworth,Shamell,24,2,1.95,97,47,NBB Mundo,MUN,1,24.5333,18,27,45,0.4,0,8,8,0,15,18,33,0.4545,3,1,4,0.75,0,0,0,NaN,0,0,0,NaN,6,1,5,3,2,19,19,8,11,0.4211,4,0,4,0,11,5,6,0.4545,4,3,1,0.75,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,13,3,root,2022-07-14 12:29:14.0,root,2022-07-14 12:29:14.0,3,Jogo das Estrelas
41,2017,154,Jefferson William Andrade da Silva Antônio,Jefferson,11,5,2.03,100,46,NBB Brasil,BRA,1,12.6,12,9,21,0.5714,4,0,4,1,6,9,15,0.4,2,0,2,1,0,0,0,NaN,0,0,0,NaN,6,1,5,2,1,9,9,6,3,0.6667,2,2,0,1,5,2,3,0.4,2,2,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,17,0,1,root,2022-07-14 12:29:23.0,root,2022-07-14 12:29:23.0,3,Jogo das Estrelas
41,2017,193,Marcelo Magalhães Machado,Marcelinho,4,2,2,95,46,NBB Brasil,BRA,1,26.05,11,29,40,275,4,0,4,1,6,27,33,0.1818,1,2,3,0.3333,0,0,0,NaN,0,0,0,NaN,3,1,2,2,2,16,16,5,11,0.3125,2,2,0,1,11,2,9,0.1818,3,1,2,0.3333,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,8,2,root,2022-07-14 12:29:14.0,root,2022-07-14 12:29:14.0,3,Jogo das Estrelas
41,2017,214,Fúlvio Chiantia de Assis,Fúlvio,11,1,1.85,83,46,NBB Brasil,BRA,1,15,7,2,9,0.7778,4,2,6,0.6667,3,0,3,1,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,2,0,2,3,8,4,4,3,1,0.75,3,2,1,0.6667,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,18,2,1,root,2022-07-14 12:29:23.0,root,2022-07-14 12:29:23.0,3,Jogo das Estrelas
41,2017,227,Daniel  Hernan Hure,Hure,13,5,NaN,NaN,47,NBB Mundo,MUN,1,15.8667,8,5,13,0.6154,2,2,4,0.5,6,3,9,0.6667,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,4,2,2,0,2,5,5,3,2,0.6,2,1,1,0.5,3,2,1,0.6667,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,-7,0,root,2022-07-14 12:29:26.0,root,2022-07-14 12:29:26.0,3,Jogo das Estrelas
41,2017,367,Marcus Vinícius Vieira de Sousa,Marquinhos,11,2,2.07,101,46,NBB Brasil,BRA,1,17.5667,6,17,23,0.2609,4,8,12,0.3333,0,9,9,0,2,0,2,1,2,0,2,2,0,0,0,NaN,1,0,1,0,0,11,11,4,7,0.3636,6,2,4,0.3333,3,0,3,0,2,2,0,1,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-9,1,root,2022-07-14 12:29:14.0,root,2022-07-14 12:29:14.0,3,Jogo das Estrelas
41,2017,381,Davi Rossetto de Oliveira Athayde,Davi,5,1,1.8,78,46,NBB Brasil,BRA,1,10.2333,2,4,6,0.3333,2,2,4,0.5,0,0,0,NaN,0,2,2,0,0,0,0,NaN,0,0,0,NaN,2,1,1,1,0,4,4,1,3,0.25,2,1,1,0.5,0,0,0,NaN,2,0,2,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,-16,1,root,2022-07-14 12:29:41.0,root,2022-07-14 12:29:41.0,3,Jogo das Estrelas
41,2017,441,Deryk Evandro Ramos,Deryk,9,4,1.86,80,46,NBB Brasil,BRA,1,11.35,9,9,18,0.5,6,0,6,1,3,9,12,0.25,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,7,7,4,3,0.5714,3,3,0,1,4,1,3,0.25,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,-18,0,root,2022-07-14 12:29:28.0,root,2022-07-14 12:29:28.0,3,Jogo das Estrelas
41,2017,448,Lucas Fernandes Mariano,Lucas Mariano,28,3,2.08,130,46,NBB Brasil,BRA,1,24.8333,12,12,24,0.5,12,6,18,0.6667,0,6,6,0,0,0,0,NaN,4,0,4,2,0,0,0,NaN,8,0,8,0,0,11,11,6,5,0.5455,9,6,3,0.6667,2,0,2,0,0,0,0,NaN,2,2,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,12,12,-4,3,root,2022-07-14 12:29:23.0,root,2022-07-14 12:29:23.0,3,Jogo das Estrelas
41,2017,481,Alex Ribeiro Garcia,Alex,10,2,1.9,100,46,NBB Brasil,BRA,1,22.6833,5,6,11,0.4545,4,2,6,0.6667,0,3,3,0,1,1,2,0.5,0,0,0,NaN,0,0,0,NaN,2,0,2,0,1,6,6,3,3,0.5,3,2,1,0.6667,1,0,1,0,2,1,1,0.5,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,4,root,2022-07-14 12:29:14.0,root,2022-07-14 12:29:14.0,3,Jogo das Estrelas
41,2017,482,Carlos Alexandre Rodrigues do Nascimento,Olivinha,16,5,2.03,106,46,NBB Brasil,BRA,1,14.7,8,4,12,0.6667,6,4,10,0.6,0,0,0,NaN,2,0,2,1,0,0,0,NaN,0,0,0,NaN,6,2,4,0,2,7,7,5,2,0.7143,5,3,2,0.6,0,0,0,NaN,2,2,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,-4,2,root,2022-07-14 12:29:13.0,root,2022-07-14 12:29:13.0,3,Jogo das Estrelas
41,2017,595,David Wayne Jackson Jr,David Jackson,32,2,1.92,94,47,NBB Mundo,MUN,1,19.0833,11,15,26,0.4231,2,0,2,1,9,15,24,375,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,1,0,1,0,0,9,9,4,5,0.4444,1,1,0,1,8,3,5,375,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,root,2022-07-14 12:29:14.0,root,2022-07-14 12:29:14.0,3,Jogo das Estrelas
41,2017,797,Kenny Montrell Dawkins,Dawkins,14,1,1.8,70,47,NBB Mundo,MUN,1,15.0167,2,11,13,0.1538,2,2,4,0.5,0,9,9,0,0,0,0,NaN,2,0,2,2,0,0,0,NaN,1,0,1,2,5,5,5,1,4,0.2,2,1,1,0.5,3,0,3,0,0,0,0,NaN,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,2,2,root,2022-07-14 12:29:23.0,root,2022-07-14 12:29:23.0,3,Jogo das Estrelas
41,2017,1016,Tyrone Denell Curnell,Tyrone ,0,5,2.03,106,47,NBB Mundo,MUN,1,22.6,2,14,16,125,2,2,4,0.5,0,12,12,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,6,1,5,2,3,6,6,1,5,0.1667,2,1,1,0.5,4,0,4,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,19,1,root,2022-07-14 12:29:14.0,root,2022-07-14 12:29:14.0,3,Jogo das Estrelas
41,2017,1047,Desmond Holloway,Holloway,22,2,1.93,85,47,NBB Mundo,MUN,1,19.0667,8,10,18,0.4444,2,4,6,0.3333,6,6,12,0.5,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,2,1,1,3,3,7,7,3,4,0.4286,3,1,2,0.3333,4,2,2,0.5,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,12,0,root,2022-07-14 12:29:23.0,root,2022-07-14 12:29:23.0,3,Jogo das Estrelas
41,2017,11323,George Lucas Alves de Paula,Georginho,32,1,1.96,91,46,NBB Brasil,BRA,1,17.5,9,0,9,1,2,0,2,1,6,0,6,1,1,0,1,1,0,0,0,NaN,0,0,0,NaN,3,2,1,1,3,4,4,4,0,1,1,1,0,1,2,2,0,1,1,1,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,13,-12,3,root,2022-07-14 12:29:41.0,root,2022-07-14 12:29:41.0,3,Jogo das Estrelas
41,2017,11725,Enzo Cafferata,Cafferata,42,1,1.87,87,47,NBB Mundo,MUN,1,6.7333,0,12,12,0,0,0,0,NaN,0,12,12,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,1,0,1,1,1,4,4,0,4,0,0,0,0,NaN,4,0,4,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,0,root,2022-07-14 12:29:39.0,root,2022-07-14 12:29:39.0,3,Jogo das Estrelas
41,2017,11954,Corderro L. Bennett,Bennett,3,4,1.83,81,47,NBB Mundo,MUN,1,18.4833,12,3,15,0.8,12,2,14,0.8571,0,0,0,NaN,0,1,1,0,0,0,0,NaN,0,0,0,NaN,4,1,3,1,5,8,8,6,2,0.75,7,6,1,0.8571,0,0,0,NaN,1,0,1,0,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,17,14,3,root,2022-07-14 12:29:26.0,root,2022-07-14 12:29:26.0,3,Jogo das Estrelas
41,2017,11975,Scott Rodgers,Rodgers,7,4,1.95,94,47,NBB Mundo,MUN,1,12.5833,10,10,20,0.5,0,4,4,0,6,6,12,0.5,4,0,4,1,0,0,0,NaN,0,0,0,NaN,3,0,3,4,5,10,10,6,4,0.6,2,0,2,0,4,2,2,0.5,4,4,0,1,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,4,3,root,2022-07-14 12:29:13.0,root,2022-07-14 12:29:13.0,3,Jogo das Estrelas
41,2017,11995,Jorge de Sá,Jorge de Sá,11,NaN,NaN,NaN,240,Time Ivan Moré,IVN,1,28.2667,8,18,26,0.3077,2,10,12,0.1667,3,3,6,0.5,3,5,8,375,0,0,0,NaN,0,0,0,NaN,3,0,3,1,1,16,16,5,11,0.3125,6,1,5,0.1667,2,1,1,0.5,8,3,5,375,0,0,0,NaN,0,0,0,NaN,0,0,0,NaN,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,root,2022-07-14 12:28:27.0,root,2022-07-14 12:28:27.0,3,Jogo das Estrelas
